BEGIN-TRAINING
name,fmnist_fig14b
model,MLP
dataset,fmnist
num_classes,10
algo,rpow-d
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,128
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,50
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig14b.json
device,cpu
key,rpowd_50
plot_linecolor,c_t(2)
plot_linestyle,:
out_fname,./logs/fmnist_fig14b/lr0.0005_bs128_cp30_a0.30_e12345_r0_n0100_f0.03/rpow-d_rr0.10_dr0.75_p0050_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.3042,2.3044,0.1405,0.1378
0,1,-1,2.2957,2.2958,0.1236,0.1208
0,2,-1,2.2886,2.2888,0.1147,0.1122
0,3,-1,2.2786,2.2785,0.1302,0.1270
0,4,-1,2.2723,2.2722,0.1480,0.1469
0,5,-1,2.2648,2.2646,0.1652,0.1648
0,6,-1,2.2575,2.2569,0.2037,0.2045
0,7,-1,2.2482,2.2476,0.2136,0.2159
0,8,-1,2.2414,2.2408,0.2090,0.2101
0,9,-1,2.2334,2.2331,0.1941,0.1915
0,10,-1,2.2253,2.2248,0.2298,0.2300
0,11,-1,2.2155,2.2148,0.2459,0.2459
0,12,-1,2.2060,2.2052,0.2787,0.2804
0,13,-1,2.1983,2.1975,0.2679,0.2715
0,14,-1,2.1945,2.1940,0.2634,0.2677
0,15,-1,2.1866,2.1860,0.2891,0.2924
0,16,-1,2.1759,2.1752,0.3052,0.3046
0,17,-1,2.1696,2.1689,0.2978,0.3012
0,18,-1,2.1574,2.1567,0.3109,0.3116
0,19,-1,2.1398,2.1386,0.3224,0.3210
0,20,-1,2.1293,2.1280,0.3667,0.3680
0,21,-1,2.1250,2.1237,0.3750,0.3759
0,22,-1,2.1174,2.1158,0.3698,0.3720
0,23,-1,2.0954,2.0933,0.3946,0.3987
0,24,-1,2.0851,2.0832,0.3927,0.3950
0,25,-1,2.0771,2.0751,0.4143,0.4198
0,26,-1,2.0666,2.0651,0.3892,0.3862
0,27,-1,2.0540,2.0523,0.3587,0.3541
0,28,-1,2.0469,2.0453,0.3304,0.3287
0,29,-1,2.0333,2.0312,0.3890,0.3907
0,30,-1,2.0251,2.0230,0.3953,0.3999
0,31,-1,2.0170,2.0148,0.3953,0.3996
0,32,-1,2.0068,2.0048,0.4021,0.4048
0,33,-1,2.0008,1.9988,0.4015,0.4063
0,34,-1,1.9922,1.9903,0.4227,0.4261
0,35,-1,1.9777,1.9757,0.4237,0.4275
0,36,-1,1.9744,1.9722,0.4050,0.4078
0,37,-1,1.9705,1.9685,0.4284,0.4307
0,38,-1,1.9502,1.9480,0.4679,0.4724
0,39,-1,1.9409,1.9384,0.4560,0.4570
0,40,-1,1.9300,1.9277,0.4538,0.4526
0,41,-1,1.9124,1.9100,0.4498,0.4526
0,42,-1,1.9038,1.9013,0.4423,0.4458
0,43,-1,1.9019,1.8999,0.4651,0.4664
0,44,-1,1.8866,1.8844,0.4806,0.4771
0,45,-1,1.8745,1.8718,0.4971,0.4943
0,46,-1,1.8661,1.8636,0.5179,0.5193
0,47,-1,1.8594,1.8565,0.5230,0.5220
