BEGIN-TRAINING
name,fmnist_fig14b
model,MLP
dataset,fmnist
num_classes,10
algo,rand
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,128
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,6
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig14b.json
device,cpu
key,rand
plot_linecolor,k
plot_linestyle,-
out_fname,./logs/fmnist_fig14b/lr0.0005_bs128_cp30_a0.30_e12345_r0_n0100_f0.03/rand_rr0.10_dr0.75_p0006_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,107,-1,1.3170,1.3098,0.5696,0.5798
0,108,-1,1.3058,1.2983,0.5893,0.5962
0,109,-1,1.3010,1.2934,0.5967,0.6059
0,110,-1,1.2910,1.2835,0.6042,0.6166
0,111,-1,1.2863,1.2785,0.6191,0.6305
0,112,-1,1.2914,1.2832,0.5968,0.6055
0,113,-1,1.2833,1.2748,0.6110,0.6203
0,114,-1,1.2730,1.2648,0.6232,0.6304
0,115,-1,1.2596,1.2517,0.6290,0.6362
0,116,-1,1.2602,1.2526,0.6035,0.6097
0,117,-1,1.2500,1.2423,0.6280,0.6332
0,118,-1,1.2456,1.2385,0.6334,0.6395
0,119,-1,1.2440,1.2364,0.6279,0.6371
0,120,-1,1.2539,1.2459,0.6240,0.6356
0,121,-1,1.2474,1.2393,0.6019,0.6152
0,122,-1,1.2299,1.2220,0.6331,0.6395
0,123,-1,1.2315,1.2237,0.6118,0.6180
0,124,-1,1.2142,1.2064,0.6104,0.6151
0,125,-1,1.2058,1.1971,0.6251,0.6358
0,126,-1,1.2271,1.2173,0.5974,0.6072
0,127,-1,1.2372,1.2270,0.5824,0.5943
0,128,-1,1.2024,1.1928,0.6179,0.6257
0,129,-1,1.1941,1.1847,0.6115,0.6177
0,130,-1,1.1747,1.1663,0.6574,0.6641
0,131,-1,1.1778,1.1698,0.6637,0.6677
0,132,-1,1.1747,1.1670,0.6655,0.6684
0,133,-1,1.1883,1.1798,0.6361,0.6487
0,134,-1,1.1828,1.1740,0.6476,0.6566
0,135,-1,1.1875,1.1783,0.6421,0.6548
0,136,-1,1.1616,1.1519,0.6554,0.6643
0,137,-1,1.1543,1.1447,0.6476,0.6543
0,138,-1,1.1403,1.1314,0.6579,0.6673
0,139,-1,1.1387,1.1300,0.6736,0.6802
0,140,-1,1.1332,1.1248,0.6713,0.6790
0,141,-1,1.1327,1.1246,0.6532,0.6586
0,142,-1,1.1332,1.1245,0.6589,0.6649
0,143,-1,1.1349,1.1278,0.6221,0.6294
0,144,-1,1.1268,1.1196,0.6353,0.6454
0,145,-1,1.1210,1.1124,0.6776,0.6844
0,146,-1,1.1117,1.1025,0.6786,0.6882
0,147,-1,1.1107,1.1021,0.6543,0.6610
0,148,-1,1.1081,1.1003,0.6375,0.6446
0,149,-1,1.0991,1.0913,0.6327,0.6393
0,150,-1,1.1009,1.0932,0.6242,0.6322
0,151,-1,1.1004,1.0923,0.6223,0.6273
0,152,-1,1.0974,1.0894,0.6317,0.6377
0,153,-1,1.0971,1.0889,0.6375,0.6416
0,154,-1,1.0926,1.0840,0.6432,0.6473
0,155,-1,1.0925,1.0842,0.6248,0.6296
0,156,-1,1.0915,1.0834,0.6174,0.6227
0,157,-1,1.0959,1.0869,0.6208,0.6325
0,158,-1,1.1024,1.0932,0.6101,0.6213
0,159,-1,1.1036,1.0938,0.6113,0.6229
0,160,-1,1.0982,1.0889,0.6093,0.6192
0,161,-1,1.1023,1.0931,0.5946,0.6062
0,162,-1,1.0979,1.0892,0.5998,0.6073
0,163,-1,1.0940,1.0853,0.6048,0.6115
0,164,-1,1.0833,1.0745,0.6190,0.6203
0,165,-1,1.0787,1.0696,0.6172,0.6238
0,166,-1,1.0742,1.0654,0.6246,0.6298
0,167,-1,1.0762,1.0673,0.6255,0.6298
0,168,-1,1.0751,1.0664,0.6257,0.6325
0,169,-1,1.0695,1.0607,0.6293,0.6359
0,170,-1,1.0694,1.0605,0.6377,0.6421
0,171,-1,1.0641,1.0552,0.6333,0.6404
0,172,-1,1.0601,1.0511,0.6341,0.6422
0,173,-1,1.0672,1.0577,0.6276,0.6360
0,174,-1,1.0609,1.0513,0.6425,0.6508
0,175,-1,1.0584,1.0493,0.6432,0.6519
0,176,-1,1.0579,1.0487,0.6564,0.6638
0,177,-1,1.0527,1.0434,0.6553,0.6629
0,178,-1,1.0529,1.0441,0.6690,0.6749
0,179,-1,1.0583,1.0495,0.6717,0.6798
0,180,-1,1.0538,1.0453,0.6688,0.6743
0,181,-1,1.0496,1.0409,0.6594,0.6654
0,182,-1,1.0475,1.0386,0.6667,0.6732
0,183,-1,1.0467,1.0380,0.6660,0.6698
0,184,-1,1.0438,1.0349,0.6631,0.6673
0,185,-1,1.0365,1.0274,0.6726,0.6779
0,186,-1,1.0380,1.0285,0.6727,0.6801
0,187,-1,1.0345,1.0250,0.6677,0.6757
0,188,-1,1.0391,1.0294,0.6697,0.6793
0,189,-1,1.0332,1.0234,0.6748,0.6834
0,190,-1,1.0298,1.0199,0.6736,0.6823
0,191,-1,1.0296,1.0191,0.6609,0.6694
0,192,-1,1.0266,1.0162,0.6649,0.6721
0,193,-1,1.0240,1.0138,0.6679,0.6761
0,194,-1,1.0284,1.0175,0.6624,0.6707
0,195,-1,1.0258,1.0152,0.6704,0.6781
0,196,-1,1.0261,1.0153,0.6737,0.6839
0,197,-1,1.0237,1.0129,0.6622,0.6711
0,198,-1,1.0232,1.0120,0.6560,0.6654
0,199,-1,1.0237,1.0125,0.6634,0.6725
0,200,-1,1.0208,1.0099,0.6583,0.6673
0,201,-1,1.0169,1.0061,0.6659,0.6742
0,202,-1,1.0162,1.0054,0.6692,0.6778
0,203,-1,1.0139,1.0036,0.6691,0.6787
0,204,-1,1.0116,1.0010,0.6712,0.6813
0,205,-1,1.0118,1.0010,0.6683,0.6784
0,206,-1,1.0057,0.9954,0.6783,0.6875
0,207,-1,1.0058,0.9955,0.6845,0.6927
0,208,-1,1.0077,0.9964,0.6755,0.6845
0,209,-1,1.0084,0.9973,0.6806,0.6922
0,210,-1,1.0094,0.9982,0.6699,0.6808
0,211,-1,1.0110,0.9995,0.6646,0.6745
0,212,-1,1.0037,0.9924,0.6716,0.6800
0,213,-1,1.0017,0.9904,0.6701,0.6783
0,214,-1,0.9986,0.9875,0.6740,0.6831
0,215,-1,1.0116,0.9998,0.6617,0.6740
0,216,-1,1.0086,0.9973,0.6647,0.6752
0,217,-1,1.0160,1.0041,0.6569,0.6694
0,218,-1,1.0311,1.0183,0.6372,0.6497
0,219,-1,1.0175,1.0047,0.6473,0.6563
0,220,-1,1.0260,1.0126,0.6439,0.6527
0,221,-1,1.0147,1.0024,0.6488,0.6572
0,222,-1,1.0166,1.0039,0.6475,0.6565
0,223,-1,1.0223,1.0094,0.6443,0.6514
0,224,-1,1.0153,1.0027,0.6457,0.6535
0,225,-1,1.0193,1.0065,0.6427,0.6517
0,226,-1,1.0178,1.0051,0.6444,0.6517
0,227,-1,1.0066,0.9940,0.6501,0.6563
0,228,-1,1.0034,0.9919,0.6478,0.6542
0,229,-1,1.0187,1.0067,0.6429,0.6519
0,230,-1,1.0213,1.0092,0.6423,0.6510
0,231,-1,1.0266,1.0146,0.6360,0.6470
0,232,-1,1.0171,1.0054,0.6470,0.6546
0,233,-1,0.9973,0.9859,0.6747,0.6855
0,234,-1,0.9857,0.9746,0.6802,0.6889
0,235,-1,0.9897,0.9779,0.6753,0.6857
0,236,-1,0.9805,0.9692,0.6714,0.6807
0,237,-1,0.9734,0.9624,0.6817,0.6919
0,238,-1,0.9743,0.9630,0.6793,0.6920
0,239,-1,0.9886,0.9763,0.6606,0.6747
0,240,-1,0.9856,0.9740,0.6759,0.6895
0,241,-1,0.9887,0.9765,0.6614,0.6726
0,242,-1,0.9854,0.9734,0.6619,0.6736
0,243,-1,0.9849,0.9732,0.6576,0.6670
0,244,-1,0.9802,0.9686,0.6600,0.6666
0,245,-1,0.9772,0.9665,0.6694,0.6762
0,246,-1,0.9752,0.9644,0.6750,0.6826
0,247,-1,0.9651,0.9545,0.6752,0.6831
0,248,-1,0.9647,0.9534,0.6726,0.6817
0,249,-1,0.9630,0.9519,0.6788,0.6847
0,250,-1,0.9588,0.9477,0.6775,0.6874
0,251,-1,0.9586,0.9479,0.6828,0.6893
0,252,-1,0.9594,0.9485,0.6800,0.6909
0,253,-1,0.9614,0.9503,0.6907,0.6998
0,254,-1,0.9555,0.9443,0.6818,0.6925
0,255,-1,0.9609,0.9495,0.6684,0.6757
0,256,-1,0.9607,0.9494,0.6658,0.6734
0,257,-1,0.9635,0.9524,0.6551,0.6612
0,258,-1,0.9696,0.9585,0.6492,0.6546
0,259,-1,0.9656,0.9547,0.6536,0.6585
0,260,-1,0.9600,0.9493,0.6611,0.6668
0,261,-1,0.9579,0.9465,0.6590,0.6662
0,262,-1,0.9546,0.9433,0.6623,0.6684
0,263,-1,0.9570,0.9456,0.6526,0.6583
0,264,-1,0.9449,0.9337,0.6781,0.6863
0,265,-1,0.9452,0.9340,0.6730,0.6801
0,266,-1,0.9416,0.9309,0.6745,0.6821
0,267,-1,0.9455,0.9340,0.6636,0.6724
0,268,-1,0.9408,0.9288,0.6805,0.6879
0,269,-1,0.9427,0.9308,0.6836,0.6925
0,270,-1,0.9415,0.9294,0.6735,0.6825
0,271,-1,0.9419,0.9294,0.6752,0.6821
0,272,-1,0.9452,0.9323,0.6664,0.6738
0,273,-1,0.9421,0.9296,0.6691,0.6779
0,274,-1,0.9555,0.9420,0.6585,0.6661
0,275,-1,0.9477,0.9347,0.6729,0.6784
0,276,-1,0.9462,0.9332,0.6670,0.6711
0,277,-1,0.9464,0.9330,0.6705,0.6777
0,278,-1,0.9486,0.9348,0.6728,0.6837
0,279,-1,0.9469,0.9331,0.6749,0.6845
0,280,-1,0.9453,0.9319,0.6776,0.6846
0,281,-1,0.9399,0.9271,0.6852,0.6945
