BEGIN-TRAINING
name,fmnist_fig16b
model,MLP
dataset,fmnist
num_classes,10
algo,cpow-d
num_clients,100
rounds,400
clients_per_round,3
localE,100
bs,64
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,15
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig16b.json
device,cpu
key,cpowd_15
plot_linecolor,c_t(0)
plot_linestyle,--
out_fname,./logs/fmnist_fig16b/lr0.0005_bs64_cp100_a0.30_e12345_r0_n0100_f0.03/cpow-d_rr0.10_dr0.75_p0015_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.2953,2.2940,0.1126,0.1174
0,1,-1,2.2651,2.2647,0.1349,0.1402
0,2,-1,2.2348,2.2337,0.2312,0.2450
0,3,-1,2.2066,2.2073,0.3309,0.3345
0,4,-1,2.1783,2.1794,0.2998,0.2938
0,5,-1,2.1497,2.1542,0.3928,0.3778
0,6,-1,2.1449,2.1462,0.2986,0.2954
0,7,-1,2.0905,2.0864,0.3701,0.3544
0,8,-1,2.0601,2.0602,0.3565,0.3489
0,9,-1,2.0170,2.0233,0.3799,0.3635
0,10,-1,1.9757,1.9798,0.4607,0.4343
0,11,-1,1.9459,1.9491,0.4394,0.4242
0,12,-1,1.9212,1.9332,0.4622,0.4556
0,13,-1,1.8575,1.8758,0.4234,0.4181
0,14,-1,1.8385,1.8571,0.3868,0.3667
0,15,-1,1.8490,1.8625,0.3507,0.3474
0,16,-1,1.7588,1.7463,0.4818,0.4797
0,17,-1,1.7462,1.7398,0.4544,0.4619
0,18,-1,1.6939,1.7126,0.4712,0.4594
0,19,-1,1.6695,1.6835,0.4695,0.4472
0,20,-1,1.6476,1.6533,0.5178,0.4981
0,21,-1,1.6375,1.6446,0.5432,0.5331
0,22,-1,1.5807,1.6015,0.5697,0.5559
0,23,-1,1.5569,1.5624,0.5026,0.4946
0,24,-1,1.5807,1.5844,0.4746,0.4644
0,25,-1,1.4976,1.5061,0.5505,0.5355
0,26,-1,1.5050,1.5250,0.5623,0.5566
0,27,-1,1.4400,1.4465,0.6173,0.6140
0,28,-1,1.4019,1.3967,0.6318,0.6591
0,29,-1,1.3768,1.3936,0.5630,0.5626
0,30,-1,1.3838,1.3882,0.5542,0.5341
0,31,-1,1.3859,1.3978,0.5222,0.5201
0,32,-1,1.3563,1.3713,0.5558,0.5583
0,33,-1,1.3174,1.3037,0.5477,0.5431
0,34,-1,1.2768,1.2700,0.6388,0.6461
0,35,-1,1.2569,1.2568,0.6330,0.6376
0,36,-1,1.2449,1.2617,0.6085,0.6151
0,37,-1,1.2220,1.2090,0.6144,0.6220
0,38,-1,1.2356,1.2070,0.5815,0.5691
0,39,-1,1.1977,1.1951,0.5968,0.5879
0,40,-1,1.2396,1.2238,0.5850,0.5875
0,41,-1,1.1807,1.1702,0.6559,0.6495
0,42,-1,1.1868,1.1803,0.6287,0.6345
0,43,-1,1.1930,1.1936,0.6303,0.6158
0,44,-1,1.1898,1.1792,0.6298,0.6134
0,45,-1,1.1525,1.1398,0.6081,0.6165
0,46,-1,1.1293,1.1248,0.6165,0.6227
0,47,-1,1.0829,1.0738,0.6449,0.6442
0,48,-1,1.1195,1.1113,0.5742,0.5847
0,49,-1,1.1057,1.1123,0.6099,0.5970
0,50,-1,1.1201,1.1088,0.6152,0.6052
0,51,-1,1.1131,1.0973,0.6251,0.6314
0,52,-1,1.0949,1.0957,0.6381,0.6334
0,53,-1,1.0651,1.0485,0.6313,0.6483
0,54,-1,1.0371,1.0298,0.6569,0.6779
0,55,-1,1.0313,1.0362,0.6777,0.6822
0,56,-1,0.9920,0.9926,0.6778,0.6812
0,57,-1,1.0127,1.0027,0.6409,0.6574
0,58,-1,1.0034,1.0172,0.6365,0.6426
0,59,-1,1.0617,1.0500,0.5726,0.5916
0,60,-1,0.9839,0.9878,0.6828,0.6902
0,61,-1,0.9817,0.9728,0.6675,0.6810
0,62,-1,1.0256,1.0133,0.6239,0.6375
0,63,-1,1.0274,1.0201,0.6496,0.6474
0,64,-1,1.0952,1.0854,0.6322,0.6474
0,65,-1,1.0207,1.0106,0.6463,0.6443
0,66,-1,1.0090,0.9836,0.6193,0.6281
0,67,-1,0.9522,0.9348,0.6521,0.6592
0,68,-1,0.9483,0.9289,0.6962,0.7215
0,69,-1,0.9841,0.9770,0.6498,0.6753
0,70,-1,0.9534,0.9482,0.6851,0.7068
0,71,-1,0.9365,0.9170,0.6958,0.7109
0,72,-1,0.9778,0.9586,0.6818,0.7072
0,73,-1,1.0451,1.0266,0.6282,0.6404
0,74,-1,0.9972,0.9986,0.6443,0.6465
