BEGIN-TRAINING
name,fmnist_fig5b
model,MLP
dataset,fmnist
num_classes,10
algo,rand
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,64
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,6
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig5b.json
device,cpu
key,rand
plot_linecolor,k
plot_linestyle,-
out_fname,./logs/fmnist_fig5b/lr0.0005_bs64_cp30_a0.30_e12345_r0_n0100_f0.03/rand_rr0.10_dr0.75_p0006_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.3040,2.3043,0.1399,0.1369
0,1,-1,2.2953,2.2954,0.1323,0.1293
0,2,-1,2.2900,2.2903,0.1181,0.1164
0,3,-1,2.2790,2.2792,0.1314,0.1288
0,4,-1,2.2742,2.2744,0.1399,0.1370
0,5,-1,2.2642,2.2644,0.1581,0.1595
0,6,-1,2.2558,2.2560,0.1729,0.1709
0,7,-1,2.2463,2.2464,0.2259,0.2273
0,8,-1,2.2356,2.2357,0.2459,0.2478
0,9,-1,2.2284,2.2285,0.2557,0.2580
0,10,-1,2.2201,2.2201,0.2697,0.2727
0,11,-1,2.2085,2.2085,0.2845,0.2868
0,12,-1,2.1989,2.1987,0.2829,0.2839
0,13,-1,2.1922,2.1920,0.2907,0.2916
0,14,-1,2.1824,2.1822,0.2906,0.2915
0,15,-1,2.1729,2.1726,0.2947,0.2941
0,16,-1,2.1664,2.1661,0.2985,0.2977
0,17,-1,2.1552,2.1548,0.2959,0.2973
0,18,-1,2.1475,2.1471,0.3042,0.3054
0,19,-1,2.1414,2.1410,0.3049,0.3048
0,20,-1,2.1313,2.1307,0.3205,0.3253
0,21,-1,2.1230,2.1224,0.3133,0.3166
0,22,-1,2.1160,2.1155,0.3205,0.3252
0,23,-1,2.1019,2.1012,0.3440,0.3483
0,24,-1,2.0916,2.0906,0.3645,0.3640
0,25,-1,2.0859,2.0847,0.3905,0.3872
0,26,-1,2.0782,2.0768,0.4082,0.4100
0,27,-1,2.0699,2.0685,0.4083,0.4092
0,28,-1,2.0696,2.0679,0.4064,0.4130
0,29,-1,2.0537,2.0520,0.4197,0.4242
0,30,-1,2.0457,2.0442,0.4380,0.4368
0,31,-1,2.0279,2.0265,0.3711,0.3745
0,32,-1,2.0183,2.0169,0.4138,0.4167
0,33,-1,2.0010,1.9992,0.3894,0.3956
0,34,-1,1.9887,1.9869,0.3735,0.3797
0,35,-1,1.9812,1.9793,0.4050,0.4052
0,36,-1,1.9683,1.9659,0.4448,0.4516
0,37,-1,1.9620,1.9600,0.4377,0.4411
0,38,-1,1.9580,1.9560,0.4361,0.4368
0,39,-1,1.9521,1.9498,0.4369,0.4440
0,40,-1,1.9381,1.9360,0.4547,0.4575
0,41,-1,1.9292,1.9268,0.4635,0.4683
0,42,-1,1.9247,1.9219,0.4283,0.4359
0,43,-1,1.8985,1.8951,0.4648,0.4729
0,44,-1,1.8959,1.8925,0.4349,0.4464
0,45,-1,1.8800,1.8767,0.4239,0.4293
0,46,-1,1.8652,1.8623,0.4354,0.4355
0,47,-1,1.8559,1.8528,0.4243,0.4270
0,48,-1,1.8393,1.8359,0.4452,0.4481
0,49,-1,1.8270,1.8233,0.4695,0.4761
0,50,-1,1.8114,1.8081,0.4500,0.4530
0,51,-1,1.8007,1.7974,0.4476,0.4489
0,52,-1,1.7898,1.7865,0.4610,0.4641
0,53,-1,1.7888,1.7843,0.4568,0.4607
0,54,-1,1.7875,1.7828,0.4471,0.4492
0,55,-1,1.7737,1.7693,0.4698,0.4741
0,56,-1,1.7513,1.7472,0.4873,0.4911
0,57,-1,1.7440,1.7396,0.4634,0.4666
0,58,-1,1.7283,1.7243,0.4603,0.4640
0,59,-1,1.7200,1.7156,0.4395,0.4447
0,60,-1,1.7141,1.7097,0.4312,0.4338
0,61,-1,1.6941,1.6898,0.4779,0.4794
0,62,-1,1.6888,1.6846,0.4616,0.4661
0,63,-1,1.6716,1.6673,0.4851,0.4870
0,64,-1,1.6646,1.6598,0.4801,0.4800
0,65,-1,1.6532,1.6484,0.4751,0.4794
0,66,-1,1.6517,1.6473,0.4734,0.4739
0,67,-1,1.6401,1.6352,0.4722,0.4765
0,68,-1,1.6328,1.6282,0.4955,0.5010
0,69,-1,1.6297,1.6252,0.5008,0.5050
0,70,-1,1.6146,1.6101,0.4972,0.4981
0,71,-1,1.6046,1.6009,0.5139,0.5182
0,72,-1,1.5960,1.5917,0.5151,0.5198
0,73,-1,1.5814,1.5771,0.5596,0.5693
0,74,-1,1.5824,1.5769,0.5624,0.5672
0,75,-1,1.5554,1.5497,0.5899,0.5996
0,76,-1,1.5527,1.5467,0.5553,0.5606
0,77,-1,1.5458,1.5403,0.5252,0.5252
0,78,-1,1.5336,1.5283,0.5481,0.5535
0,79,-1,1.5339,1.5283,0.5574,0.5606
0,80,-1,1.5402,1.5340,0.5357,0.5399
0,81,-1,1.5076,1.5013,0.5659,0.5667
0,82,-1,1.5009,1.4944,0.5713,0.5754
0,83,-1,1.4855,1.4793,0.5846,0.5935
0,84,-1,1.4827,1.4771,0.5837,0.5917
0,85,-1,1.4734,1.4677,0.5956,0.6039
0,86,-1,1.4612,1.4547,0.6002,0.6078
0,87,-1,1.4484,1.4419,0.6178,0.6294
0,88,-1,1.4429,1.4359,0.6150,0.6227
0,89,-1,1.4333,1.4262,0.6235,0.6304
