BEGIN-TRAINING
name,fmnist_fig5b
model,MLP
dataset,fmnist
num_classes,10
algo,rpow-d
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,64
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,50
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig5b.json
device,cpu
key,rpowd_50
plot_linecolor,c_t(2)
plot_linestyle,:
out_fname,./logs/fmnist_fig5b/lr0.0005_bs64_cp30_a0.30_e12345_r0_n0100_f0.03/rpow-d_rr0.10_dr0.75_p0050_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.3040,2.3043,0.1399,0.1369
0,1,-1,2.2954,2.2955,0.1221,0.1196
0,2,-1,2.2884,2.2886,0.1141,0.1118
0,3,-1,2.2787,2.2786,0.1275,0.1247
0,4,-1,2.2722,2.2721,0.1480,0.1469
0,5,-1,2.2645,2.2643,0.1644,0.1642
0,6,-1,2.2572,2.2567,0.2029,0.2044
0,7,-1,2.2478,2.2472,0.2120,0.2141
0,8,-1,2.2408,2.2403,0.2103,0.2105
0,9,-1,2.2329,2.2326,0.1947,0.1920
0,10,-1,2.2250,2.2245,0.2310,0.2312
0,11,-1,2.2152,2.2147,0.2465,0.2468
0,12,-1,2.2057,2.2049,0.2817,0.2844
0,13,-1,2.1981,2.1973,0.2689,0.2724
0,14,-1,2.1945,2.1940,0.2656,0.2685
0,15,-1,2.1865,2.1860,0.2901,0.2927
0,16,-1,2.1763,2.1756,0.3056,0.3055
0,17,-1,2.1696,2.1689,0.2997,0.3015
0,18,-1,2.1575,2.1569,0.3111,0.3112
0,19,-1,2.1399,2.1388,0.3237,0.3230
0,20,-1,2.1291,2.1277,0.3661,0.3690
0,21,-1,2.1247,2.1234,0.3743,0.3757
0,22,-1,2.1170,2.1154,0.3682,0.3694
0,23,-1,2.0951,2.0931,0.3936,0.3965
0,24,-1,2.0850,2.0831,0.3904,0.3927
0,25,-1,2.0771,2.0752,0.4153,0.4202
0,26,-1,2.0668,2.0653,0.3893,0.3876
0,27,-1,2.0539,2.0522,0.3616,0.3583
0,28,-1,2.0467,2.0451,0.3326,0.3309
0,29,-1,2.0328,2.0306,0.3894,0.3913
0,30,-1,2.0242,2.0222,0.3963,0.4014
0,31,-1,2.0161,2.0140,0.3965,0.4008
0,32,-1,2.0064,2.0043,0.4024,0.4058
0,33,-1,2.0006,1.9986,0.4013,0.4052
0,34,-1,1.9920,1.9901,0.4236,0.4269
0,35,-1,1.9780,1.9760,0.4126,0.4167
0,36,-1,1.9740,1.9719,0.4062,0.4070
0,37,-1,1.9711,1.9690,0.4014,0.4023
0,38,-1,1.9523,1.9500,0.4509,0.4552
0,39,-1,1.9401,1.9378,0.4499,0.4538
0,40,-1,1.9299,1.9276,0.4731,0.4746
0,41,-1,1.9132,1.9107,0.4551,0.4558
0,42,-1,1.9065,1.9041,0.4554,0.4556
0,43,-1,1.8980,1.8958,0.4646,0.4669
0,44,-1,1.8887,1.8866,0.4658,0.4670
0,45,-1,1.8742,1.8719,0.4755,0.4739
0,46,-1,1.8631,1.8604,0.4916,0.4939
0,47,-1,1.8575,1.8544,0.4993,0.4994
0,48,-1,1.8440,1.8411,0.5009,0.4990
0,49,-1,1.8340,1.8311,0.4824,0.4823
0,50,-1,1.8282,1.8257,0.5056,0.5065
0,51,-1,1.8173,1.8143,0.5270,0.5312
0,52,-1,1.8118,1.8085,0.5085,0.5109
0,53,-1,1.8040,1.8013,0.5314,0.5348
0,54,-1,1.7962,1.7934,0.5288,0.5351
0,55,-1,1.7779,1.7753,0.5703,0.5744
0,56,-1,1.7919,1.7898,0.4917,0.4974
0,57,-1,1.7647,1.7619,0.5569,0.5660
0,58,-1,1.7730,1.7706,0.4923,0.5000
0,59,-1,1.7805,1.7779,0.4840,0.4915
0,60,-1,1.7751,1.7723,0.5008,0.5089
0,61,-1,1.7426,1.7393,0.5551,0.5643
0,62,-1,1.7296,1.7260,0.5591,0.5673
0,63,-1,1.7189,1.7155,0.5809,0.5859
0,64,-1,1.7078,1.7044,0.5707,0.5803
0,65,-1,1.6963,1.6926,0.5790,0.5909
0,66,-1,1.6762,1.6724,0.5964,0.6030
0,67,-1,1.6686,1.6646,0.5921,0.5977
0,68,-1,1.6593,1.6557,0.5694,0.5803
0,69,-1,1.6518,1.6484,0.5855,0.5986
0,70,-1,1.6390,1.6356,0.5725,0.5863
0,71,-1,1.6267,1.6230,0.6191,0.6307
0,72,-1,1.6186,1.6148,0.6053,0.6184
0,73,-1,1.6076,1.6037,0.6348,0.6419
0,74,-1,1.5978,1.5933,0.5926,0.5946
0,75,-1,1.5891,1.5845,0.6117,0.6195
0,76,-1,1.5821,1.5777,0.6411,0.6466
0,77,-1,1.5703,1.5659,0.6390,0.6433
0,78,-1,1.5630,1.5583,0.6486,0.6513
0,79,-1,1.5590,1.5540,0.6472,0.6565
0,80,-1,1.5393,1.5340,0.6709,0.6750
0,81,-1,1.5317,1.5260,0.6673,0.6728
0,82,-1,1.5275,1.5219,0.6778,0.6877
0,83,-1,1.5242,1.5183,0.6536,0.6583
0,84,-1,1.5103,1.5043,0.6628,0.6692
0,85,-1,1.5000,1.4941,0.6648,0.6709
0,86,-1,1.4913,1.4850,0.6642,0.6737
0,87,-1,1.4738,1.4679,0.6798,0.6916
0,88,-1,1.4709,1.4654,0.6583,0.6685
0,89,-1,1.4591,1.4532,0.6676,0.6757
0,90,-1,1.4575,1.4513,0.6544,0.6619
0,91,-1,1.4417,1.4358,0.6340,0.6432
0,92,-1,1.4364,1.4309,0.6037,0.6100
0,93,-1,1.4234,1.4174,0.6193,0.6257
0,94,-1,1.4123,1.4063,0.6424,0.6550
0,95,-1,1.4111,1.4044,0.6393,0.6528
0,96,-1,1.3960,1.3895,0.6515,0.6578
0,97,-1,1.3862,1.3795,0.6507,0.6573
0,98,-1,1.3873,1.3806,0.6150,0.6230
0,99,-1,1.3841,1.3771,0.6367,0.6429
0,100,-1,1.3739,1.3666,0.6331,0.6417
0,101,-1,1.3696,1.3621,0.6410,0.6479
0,102,-1,1.3737,1.3660,0.6295,0.6373
0,103,-1,1.3581,1.3506,0.6366,0.6452
0,104,-1,1.3552,1.3477,0.6223,0.6301
0,105,-1,1.3508,1.3434,0.6457,0.6556
0,106,-1,1.3506,1.3426,0.6486,0.6572
0,107,-1,1.3409,1.3332,0.6644,0.6724
0,108,-1,1.3328,1.3248,0.6746,0.6791
0,109,-1,1.3487,1.3403,0.6206,0.6332
0,110,-1,1.3279,1.3194,0.6476,0.6554
0,111,-1,1.3145,1.3064,0.6795,0.6884
0,112,-1,1.3320,1.3233,0.6248,0.6423
0,113,-1,1.3107,1.3024,0.6685,0.6775
0,114,-1,1.3086,1.3003,0.6387,0.6492
0,115,-1,1.3057,1.2972,0.6336,0.6433
0,116,-1,1.3483,1.3388,0.5484,0.5627
0,117,-1,1.3041,1.2949,0.6284,0.6464
0,118,-1,1.2960,1.2869,0.6284,0.6448
0,119,-1,1.3000,1.2914,0.6079,0.6224
0,120,-1,1.2850,1.2763,0.6202,0.6370
0,121,-1,1.2741,1.2652,0.6381,0.6554
0,122,-1,1.2793,1.2705,0.6105,0.6277
0,123,-1,1.2737,1.2646,0.6359,0.6451
0,124,-1,1.2725,1.2630,0.6224,0.6317
0,125,-1,1.2399,1.2311,0.6793,0.6904
0,126,-1,1.2369,1.2279,0.6716,0.6859
0,127,-1,1.2298,1.2201,0.6803,0.6924
0,128,-1,1.2181,1.2086,0.6816,0.6908
0,129,-1,1.2140,1.2041,0.6750,0.6861
0,130,-1,1.2055,1.1953,0.6723,0.6826
0,131,-1,1.2447,1.2336,0.6260,0.6414
0,132,-1,1.2437,1.2322,0.6424,0.6542
0,133,-1,1.2218,1.2104,0.6602,0.6694
0,134,-1,1.2068,1.1958,0.6701,0.6836
0,135,-1,1.2227,1.2111,0.6484,0.6590
0,136,-1,1.2417,1.2296,0.6043,0.6143
0,137,-1,1.2171,1.2056,0.6208,0.6349
0,138,-1,1.2055,1.1939,0.6514,0.6636
0,139,-1,1.1919,1.1805,0.6709,0.6825
0,140,-1,1.1881,1.1771,0.6600,0.6704
0,141,-1,1.1755,1.1648,0.6785,0.6871
0,142,-1,1.1982,1.1863,0.6333,0.6417
0,143,-1,1.1739,1.1627,0.6707,0.6810
0,144,-1,1.1579,1.1468,0.6929,0.7065
0,145,-1,1.1444,1.1337,0.7028,0.7116
0,146,-1,1.1468,1.1361,0.6820,0.6938
0,147,-1,1.1535,1.1424,0.6654,0.6755
0,148,-1,1.1662,1.1543,0.6505,0.6588
0,149,-1,1.1676,1.1558,0.6381,0.6513
0,150,-1,1.1811,1.1689,0.6109,0.6253
0,151,-1,1.2010,1.1884,0.5756,0.5915
0,152,-1,1.1989,1.1861,0.5749,0.5902
0,153,-1,1.1830,1.1703,0.6042,0.6185
0,154,-1,1.1684,1.1556,0.6267,0.6432
0,155,-1,1.1682,1.1553,0.6257,0.6425
0,156,-1,1.1684,1.1550,0.6392,0.6544
0,157,-1,1.1597,1.1466,0.6458,0.6593
0,158,-1,1.1537,1.1406,0.6537,0.6672
0,159,-1,1.1673,1.1538,0.6386,0.6525
0,160,-1,1.1651,1.1516,0.6433,0.6558
0,161,-1,1.1628,1.1495,0.6391,0.6544
0,162,-1,1.1319,1.1195,0.6835,0.6975
0,163,-1,1.1280,1.1157,0.6821,0.7004
0,164,-1,1.1311,1.1188,0.6844,0.6996
0,165,-1,1.1250,1.1125,0.6877,0.7030
0,166,-1,1.1173,1.1050,0.7044,0.7189
0,167,-1,1.1185,1.1059,0.7011,0.7162
0,168,-1,1.1132,1.1005,0.7028,0.7169
0,169,-1,1.1209,1.1078,0.6869,0.7032
0,170,-1,1.1233,1.1100,0.6848,0.7004
0,171,-1,1.1315,1.1179,0.6708,0.6861
0,172,-1,1.1369,1.1229,0.6661,0.6817
0,173,-1,1.1422,1.1280,0.6611,0.6742
0,174,-1,1.1289,1.1149,0.6788,0.6925
0,175,-1,1.1183,1.1045,0.6891,0.7012
0,176,-1,1.1017,1.0889,0.7070,0.7202
0,177,-1,1.1010,1.0883,0.7024,0.7164
0,178,-1,1.1037,1.0908,0.7020,0.7152
0,179,-1,1.1102,1.0967,0.6893,0.7096
0,180,-1,1.1084,1.0950,0.6799,0.6959
0,181,-1,1.1231,1.1089,0.6498,0.6685
0,182,-1,1.1478,1.1330,0.6122,0.6271
0,183,-1,1.1339,1.1198,0.6247,0.6412
0,184,-1,1.1385,1.1244,0.6201,0.6345
0,185,-1,1.1117,1.0984,0.6773,0.6929
0,186,-1,1.1031,1.0902,0.6837,0.6983
0,187,-1,1.0964,1.0834,0.6907,0.7075
0,188,-1,1.1142,1.1007,0.6530,0.6714
0,189,-1,1.1188,1.1049,0.6426,0.6583
0,190,-1,1.1127,1.0991,0.6453,0.6613
0,191,-1,1.1140,1.1003,0.6374,0.6545
0,192,-1,1.1083,1.0950,0.6434,0.6582
0,193,-1,1.1020,1.0886,0.6523,0.6689
0,194,-1,1.1081,1.0944,0.6438,0.6616
0,195,-1,1.1133,1.0992,0.6373,0.6547
0,196,-1,1.1122,1.0980,0.6473,0.6613
0,197,-1,1.1166,1.1021,0.6411,0.6549
0,198,-1,1.1213,1.1064,0.6463,0.6549
0,199,-1,1.1139,1.0992,0.6481,0.6614
0,200,-1,1.1195,1.1046,0.6384,0.6504
0,201,-1,1.1232,1.1080,0.6368,0.6479
0,202,-1,1.1304,1.1148,0.6355,0.6485
0,203,-1,1.1423,1.1263,0.6284,0.6401
0,204,-1,1.1421,1.1260,0.6181,0.6306
0,205,-1,1.1059,1.0915,0.6367,0.6536
0,206,-1,1.1002,1.0860,0.6546,0.6725
0,207,-1,1.0911,1.0776,0.6684,0.6809
0,208,-1,1.0884,1.0750,0.6582,0.6706
0,209,-1,1.0787,1.0656,0.6709,0.6825
0,210,-1,1.0954,1.0810,0.6571,0.6741
0,211,-1,1.1028,1.0878,0.6412,0.6601
0,212,-1,1.0953,1.0804,0.6672,0.6836
0,213,-1,1.0950,1.0795,0.6689,0.6871
0,214,-1,1.0913,1.0757,0.6786,0.6951
0,215,-1,1.0909,1.0753,0.6725,0.6865
0,216,-1,1.0981,1.0821,0.6659,0.6748
0,217,-1,1.0895,1.0740,0.6631,0.6721
0,218,-1,1.0837,1.0683,0.6695,0.6826
0,219,-1,1.0740,1.0592,0.6735,0.6871
0,220,-1,1.0653,1.0506,0.6850,0.6991
0,221,-1,1.0523,1.0382,0.7034,0.7155
0,222,-1,1.0587,1.0442,0.6902,0.7056
0,223,-1,1.0806,1.0649,0.6637,0.6808
0,224,-1,1.1073,1.0906,0.6234,0.6416
0,225,-1,1.1128,1.0961,0.6121,0.6306
0,226,-1,1.0995,1.0833,0.6260,0.6447
0,227,-1,1.0850,1.0698,0.6415,0.6597
0,228,-1,1.0754,1.0609,0.6565,0.6745
0,229,-1,1.0597,1.0459,0.6845,0.7007
0,230,-1,1.0661,1.0517,0.6637,0.6741
0,231,-1,1.0741,1.0596,0.6457,0.6546
0,232,-1,1.0626,1.0482,0.6537,0.6640
