BEGIN-TRAINING
name,fmnist_fig16b
model,MLP
dataset,fmnist
num_classes,10
algo,pow-d
num_clients,100
rounds,400
clients_per_round,3
localE,100
bs,64
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,15
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig16b.json
device,cpu
key,powd_15
plot_linecolor,c_t(3)
plot_linestyle,-.
out_fname,./logs/fmnist_fig16b/lr0.0005_bs64_cp100_a0.30_e12345_r0_n0100_f0.03/pow-d_rr0.10_dr0.75_p0015_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.2953,2.2955,0.1126,0.1124
0,1,-1,2.2600,2.2601,0.1162,0.1153
0,2,-1,2.2383,2.2389,0.2157,0.2171
0,3,-1,2.2154,2.2152,0.2631,0.2598
0,4,-1,2.1903,2.1894,0.3581,0.3551
0,5,-1,2.1597,2.1582,0.2716,0.2717
0,6,-1,2.1295,2.1286,0.3350,0.3328
0,7,-1,2.1087,2.1067,0.3514,0.3466
0,8,-1,2.0587,2.0567,0.3458,0.3512
0,9,-1,2.0137,2.0122,0.2880,0.2882
0,10,-1,1.9898,1.9891,0.4527,0.4510
0,11,-1,2.0050,2.0016,0.3567,0.3575
0,12,-1,1.9320,1.9299,0.4145,0.4139
0,13,-1,1.9049,1.9026,0.4559,0.4564
0,14,-1,1.9382,1.9336,0.3377,0.3335
0,15,-1,1.9763,1.9701,0.2401,0.2404
0,16,-1,1.7914,1.7875,0.4702,0.4740
0,17,-1,1.7989,1.7966,0.4556,0.4543
0,18,-1,1.8325,1.8261,0.4344,0.4410
0,19,-1,1.7113,1.7078,0.4664,0.4751
0,20,-1,1.6706,1.6652,0.5487,0.5622
0,21,-1,1.6910,1.6858,0.4492,0.4497
0,22,-1,1.6207,1.6171,0.5109,0.5200
0,23,-1,1.8714,1.8662,0.3368,0.3366
0,24,-1,1.9714,1.9611,0.4162,0.4173
0,25,-1,1.7544,1.7480,0.3525,0.3540
0,26,-1,1.5968,1.5894,0.4683,0.4783
0,27,-1,1.5137,1.5077,0.5363,0.5471
0,28,-1,1.4493,1.4437,0.6393,0.6471
0,29,-1,1.6410,1.6332,0.4208,0.4229
0,30,-1,1.4393,1.4324,0.5347,0.5407
0,31,-1,1.4035,1.3965,0.5715,0.5802
0,32,-1,1.4027,1.3947,0.5444,0.5560
0,33,-1,1.4380,1.4275,0.4817,0.4902
0,34,-1,1.3680,1.3598,0.5358,0.5455
0,35,-1,1.5045,1.4932,0.4508,0.4539
0,36,-1,1.4355,1.4230,0.5193,0.5251
0,37,-1,1.4747,1.4622,0.4080,0.4128
0,38,-1,1.3009,1.2910,0.6101,0.6261
0,39,-1,1.3696,1.3561,0.5014,0.5046
0,40,-1,1.2791,1.2694,0.5776,0.5910
0,41,-1,1.2990,1.2874,0.5371,0.5454
0,42,-1,1.2781,1.2661,0.5099,0.5252
0,43,-1,1.2753,1.2659,0.5067,0.5109
0,44,-1,1.3356,1.3251,0.5308,0.5397
0,45,-1,1.3494,1.3329,0.5244,0.5335
0,46,-1,1.1955,1.1847,0.6316,0.6399
0,47,-1,1.2291,1.2151,0.5698,0.5810
0,48,-1,1.1853,1.1730,0.5965,0.6076
0,49,-1,1.1932,1.1794,0.5821,0.5940
0,50,-1,1.2176,1.2027,0.6363,0.6468
0,51,-1,1.5197,1.5000,0.4644,0.4677
0,52,-1,1.1744,1.1596,0.6473,0.6586
0,53,-1,1.1232,1.1130,0.6277,0.6383
0,54,-1,1.1610,1.1481,0.5947,0.6082
0,55,-1,1.1601,1.1438,0.6194,0.6335
0,56,-1,1.1048,1.0894,0.6223,0.6416
0,57,-1,1.0979,1.0826,0.6203,0.6334
0,58,-1,1.0938,1.0786,0.5984,0.6180
0,59,-1,1.1414,1.1244,0.5955,0.6077
0,60,-1,1.2229,1.2032,0.6179,0.6262
0,61,-1,1.0733,1.0568,0.6783,0.6903
0,62,-1,1.1097,1.0952,0.5254,0.5409
0,63,-1,1.1862,1.1678,0.5478,0.5610
0,64,-1,1.0624,1.0489,0.6120,0.6235
0,65,-1,1.0597,1.0450,0.6070,0.6204
0,66,-1,1.2124,1.1958,0.5807,0.5909
0,67,-1,1.0379,1.0209,0.6655,0.6774
0,68,-1,1.0561,1.0421,0.5805,0.5934
0,69,-1,1.2319,1.2139,0.5089,0.5193
0,70,-1,1.0927,1.0747,0.6104,0.6195
0,71,-1,1.0298,1.0157,0.6333,0.6436
0,72,-1,1.1216,1.1002,0.5852,0.5962
0,73,-1,1.0677,1.0504,0.6279,0.6395
0,74,-1,1.1688,1.1479,0.6131,0.6209
0,75,-1,1.1893,1.1702,0.6059,0.6145
0,76,-1,1.1084,1.0868,0.6093,0.6205
0,77,-1,0.9911,0.9739,0.6739,0.6832
0,78,-1,1.0385,1.0171,0.6323,0.6433
0,79,-1,0.9910,0.9741,0.6366,0.6475
0,80,-1,0.9936,0.9748,0.6353,0.6558
0,81,-1,1.1417,1.1225,0.6310,0.6400
0,82,-1,0.9873,0.9701,0.6296,0.6461
0,83,-1,0.9822,0.9620,0.6439,0.6601
0,84,-1,1.2071,1.1853,0.5600,0.5700
