BEGIN-TRAINING
name,fmnist_fig13a
model,MLP
dataset,fmnist
num_classes,10
algo,pow-d
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,128
lr,0.0005
decay,[150, 300]
alpha,2
NIID,True
powd,9
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig13a.json
device,cpu
key,powd_9
plot_linecolor,c_t(0)
plot_linestyle,--
out_fname,./logs/fmnist_fig13a/lr0.0005_bs128_cp30_a2.00_e12345_r0_n0100_f0.03/pow-d_rr0.10_dr0.75_p0009_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.3014,2.3016,0.1452,0.1436
0,1,-1,2.2920,2.2921,0.1487,0.1486
0,2,-1,2.2840,2.2840,0.1563,0.1553
0,3,-1,2.2749,2.2748,0.1561,0.1554
0,4,-1,2.2659,2.2656,0.1708,0.1691
0,5,-1,2.2588,2.2584,0.1743,0.1733
0,6,-1,2.2508,2.2504,0.1809,0.1788
0,7,-1,2.2440,2.2435,0.1924,0.1917
0,8,-1,2.2370,2.2365,0.2000,0.1990
0,9,-1,2.2300,2.2295,0.2106,0.2093
0,10,-1,2.2236,2.2230,0.2240,0.2233
0,11,-1,2.2173,2.2166,0.2429,0.2439
0,12,-1,2.2107,2.2101,0.2366,0.2356
0,13,-1,2.2041,2.2036,0.2403,0.2375
0,14,-1,2.1980,2.1975,0.2473,0.2475
0,15,-1,2.1903,2.1898,0.2631,0.2623
0,16,-1,2.1836,2.1830,0.2747,0.2773
0,17,-1,2.1767,2.1759,0.3018,0.3065
0,18,-1,2.1699,2.1692,0.3009,0.3028
0,19,-1,2.1623,2.1617,0.3183,0.3202
0,20,-1,2.1536,2.1528,0.3529,0.3554
0,21,-1,2.1472,2.1464,0.3512,0.3546
0,22,-1,2.1390,2.1380,0.3772,0.3804
0,23,-1,2.1316,2.1306,0.3871,0.3909
0,24,-1,2.1252,2.1243,0.3819,0.3833
0,25,-1,2.1194,2.1185,0.3851,0.3898
0,26,-1,2.1117,2.1108,0.3934,0.3962
0,27,-1,2.1032,2.1020,0.4235,0.4236
0,28,-1,2.0945,2.0933,0.4449,0.4473
0,29,-1,2.0858,2.0846,0.4567,0.4587
0,30,-1,2.0783,2.0772,0.4524,0.4561
0,31,-1,2.0704,2.0691,0.4656,0.4694
0,32,-1,2.0631,2.0618,0.4766,0.4806
0,33,-1,2.0556,2.0545,0.4760,0.4792
0,34,-1,2.0480,2.0468,0.4861,0.4878
0,35,-1,2.0390,2.0378,0.4720,0.4728
0,36,-1,2.0270,2.0256,0.5021,0.5050
0,37,-1,2.0190,2.0175,0.5109,0.5133
0,38,-1,2.0109,2.0093,0.5177,0.5211
0,39,-1,2.0017,2.0000,0.5139,0.5143
0,40,-1,1.9902,1.9885,0.5250,0.5241
0,41,-1,1.9828,1.9810,0.5323,0.5330
0,42,-1,1.9751,1.9732,0.5399,0.5443
0,43,-1,1.9651,1.9632,0.5515,0.5539
0,44,-1,1.9564,1.9544,0.5589,0.5614
0,45,-1,1.9470,1.9451,0.5568,0.5573
0,46,-1,1.9373,1.9353,0.5667,0.5700
0,47,-1,1.9268,1.9247,0.5716,0.5697
0,48,-1,1.9176,1.9155,0.5748,0.5738
0,49,-1,1.9060,1.9038,0.5795,0.5810
0,50,-1,1.8978,1.8955,0.5839,0.5836
0,51,-1,1.8861,1.8837,0.5855,0.5845
0,52,-1,1.8770,1.8747,0.5876,0.5930
0,53,-1,1.8679,1.8655,0.5968,0.5965
0,54,-1,1.8560,1.8534,0.5968,0.5987
0,55,-1,1.8448,1.8424,0.5937,0.5974
0,56,-1,1.8378,1.8351,0.5862,0.5908
0,57,-1,1.8254,1.8228,0.5999,0.6025
0,58,-1,1.8141,1.8115,0.5987,0.6033
0,59,-1,1.8042,1.8014,0.6109,0.6121
0,60,-1,1.7935,1.7906,0.6176,0.6192
0,61,-1,1.7825,1.7793,0.6246,0.6311
0,62,-1,1.7737,1.7707,0.6299,0.6376
0,63,-1,1.7620,1.7588,0.6318,0.6386
0,64,-1,1.7509,1.7475,0.6286,0.6348
0,65,-1,1.7436,1.7403,0.6324,0.6382
0,66,-1,1.7318,1.7285,0.6343,0.6380
0,67,-1,1.7208,1.7175,0.6295,0.6363
0,68,-1,1.7117,1.7083,0.6332,0.6407
0,69,-1,1.7031,1.6996,0.6175,0.6262
0,70,-1,1.6907,1.6868,0.6272,0.6352
