BEGIN-TRAINING
name,fmnist_fig4b
model,MLP
dataset,fmnist
num_classes,10
algo,pow-d
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,64
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,6
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig4b.json
device,cpu
key,powd_6
plot_linecolor,c_t(3)
plot_linestyle,-.
out_fname,./logs/fmnist_fig4b/lr0.0005_bs64_cp30_a0.30_e12345_r0_n0100_f0.03/pow-d_rr0.10_dr0.75_p0006_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.3040,2.3043,0.1399,0.1369
0,1,-1,2.2953,2.2955,0.1329,0.1310
0,2,-1,2.2842,2.2844,0.1407,0.1408
0,3,-1,2.2749,2.2750,0.1483,0.1493
0,4,-1,2.2673,2.2674,0.1867,0.1878
0,5,-1,2.2615,2.2617,0.1682,0.1690
0,6,-1,2.2541,2.2542,0.1727,0.1719
0,7,-1,2.2464,2.2465,0.1883,0.1890
0,8,-1,2.2405,2.2406,0.2096,0.2102
0,9,-1,2.2326,2.2324,0.2357,0.2363
0,10,-1,2.2260,2.2258,0.2475,0.2480
0,11,-1,2.2194,2.2190,0.2776,0.2780
0,12,-1,2.2102,2.2095,0.2803,0.2842
0,13,-1,2.2054,2.2046,0.2950,0.2973
0,14,-1,2.1989,2.1980,0.2705,0.2731
0,15,-1,2.1894,2.1886,0.3131,0.3197
0,16,-1,2.1807,2.1799,0.3523,0.3600
0,17,-1,2.1722,2.1714,0.3603,0.3644
0,18,-1,2.1649,2.1643,0.3553,0.3616
0,19,-1,2.1592,2.1585,0.3570,0.3613
0,20,-1,2.1510,2.1502,0.3917,0.3970
0,21,-1,2.1430,2.1420,0.4263,0.4284
0,22,-1,2.1343,2.1331,0.4119,0.4221
0,23,-1,2.1281,2.1271,0.4425,0.4475
0,24,-1,2.1179,2.1168,0.4576,0.4623
0,25,-1,2.1067,2.1057,0.4855,0.4867
0,26,-1,2.1006,2.0997,0.4669,0.4672
0,27,-1,2.0928,2.0918,0.4746,0.4770
0,28,-1,2.0842,2.0832,0.5218,0.5285
0,29,-1,2.0707,2.0696,0.4999,0.5050
0,30,-1,2.0619,2.0605,0.4933,0.5011
0,31,-1,2.0542,2.0529,0.5288,0.5369
0,32,-1,2.0449,2.0438,0.5071,0.5130
0,33,-1,2.0387,2.0376,0.5136,0.5176
0,34,-1,2.0336,2.0328,0.5358,0.5409
0,35,-1,2.0214,2.0204,0.5318,0.5341
0,36,-1,2.0084,2.0072,0.5697,0.5748
0,37,-1,2.0012,1.9996,0.5552,0.5575
0,38,-1,1.9937,1.9923,0.5571,0.5622
0,39,-1,1.9887,1.9872,0.5410,0.5415
0,40,-1,1.9722,1.9706,0.5645,0.5707
