BEGIN-TRAINING
name,fmnist_fig5a
model,MLP
dataset,fmnist
num_classes,10
algo,cpow-d
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,64
lr,0.0005
decay,[150, 300]
alpha,2
NIID,True
powd,15
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig5a.json
device,cpu
key,cpowd_15
plot_linecolor,c_t(0)
plot_linestyle,--
out_fname,./logs/fmnist_fig5a/lr0.0005_bs64_cp30_a2.00_e12345_r0_n0100_f0.03/cpow-d_rr0.10_dr0.75_p0015_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.3013,2.3015,0.1463,0.1248
0,1,-1,2.2926,2.2907,0.1488,0.1412
0,2,-1,2.2839,2.2805,0.1557,0.1659
0,3,-1,2.2755,2.2737,0.1628,0.1598
0,4,-1,2.2674,2.2675,0.1576,0.1596
0,5,-1,2.2601,2.2605,0.1559,0.1520
0,6,-1,2.2531,2.2515,0.1640,0.1698
0,7,-1,2.2448,2.2448,0.1885,0.1774
0,8,-1,2.2374,2.2354,0.1997,0.2005
0,9,-1,2.2296,2.2272,0.2097,0.2078
0,10,-1,2.2218,2.2212,0.2368,0.2361
0,11,-1,2.2134,2.2110,0.2779,0.2815
0,12,-1,2.2057,2.2059,0.2757,0.2778
0,13,-1,2.1974,2.1963,0.2974,0.2975
0,14,-1,2.1909,2.1912,0.2955,0.2869
0,15,-1,2.1827,2.1806,0.3116,0.3107
0,16,-1,2.1748,2.1744,0.3267,0.3238
0,17,-1,2.1673,2.1682,0.3314,0.3295
0,18,-1,2.1605,2.1565,0.3421,0.3543
0,19,-1,2.1526,2.1485,0.3563,0.3598
0,20,-1,2.1442,2.1425,0.3583,0.3644
0,21,-1,2.1358,2.1316,0.3642,0.3724
0,22,-1,2.1287,2.1271,0.3673,0.3670
0,23,-1,2.1187,2.1157,0.3700,0.3591
0,24,-1,2.1110,2.1058,0.3781,0.3761
0,25,-1,2.1025,2.1063,0.3792,0.3580
0,26,-1,2.0936,2.0915,0.3804,0.3769
0,27,-1,2.0860,2.0835,0.3786,0.3784
0,28,-1,2.0760,2.0791,0.3813,0.3676
0,29,-1,2.0671,2.0670,0.3832,0.3806
0,30,-1,2.0585,2.0616,0.3838,0.3636
0,31,-1,2.0486,2.0513,0.3854,0.3639
0,32,-1,2.0394,2.0373,0.3845,0.3753
0,33,-1,2.0307,2.0277,0.3853,0.3721
0,34,-1,2.0194,2.0226,0.3820,0.3643
0,35,-1,2.0064,2.0090,0.3796,0.3634
0,36,-1,1.9962,1.9989,0.3783,0.3550
0,37,-1,1.9876,1.9920,0.3794,0.3561
0,38,-1,1.9796,1.9840,0.3857,0.3586
0,39,-1,1.9704,1.9675,0.3850,0.3725
0,40,-1,1.9613,1.9597,0.3876,0.3710
0,41,-1,1.9503,1.9503,0.3889,0.3739
0,42,-1,1.9399,1.9375,0.3957,0.3783
0,43,-1,1.9304,1.9320,0.4011,0.3752
0,44,-1,1.9186,1.9209,0.3965,0.3774
0,45,-1,1.9077,1.9082,0.4017,0.3745
0,46,-1,1.9024,1.9016,0.4104,0.3926
0,47,-1,1.8953,1.8922,0.4064,0.3814
0,48,-1,1.8838,1.8796,0.4262,0.4156
0,49,-1,1.8747,1.8726,0.4267,0.4117
0,50,-1,1.8644,1.8706,0.4258,0.4072
0,51,-1,1.8531,1.8530,0.4297,0.4098
0,52,-1,1.8415,1.8358,0.4424,0.4176
0,53,-1,1.8292,1.8298,0.4431,0.4161
0,54,-1,1.8176,1.8172,0.4273,0.4030
0,55,-1,1.8048,1.8120,0.4324,0.4015
0,56,-1,1.7943,1.7927,0.4415,0.4315
0,57,-1,1.7868,1.7891,0.4353,0.4172
0,58,-1,1.7748,1.7739,0.4285,0.4088
0,59,-1,1.7626,1.7638,0.4427,0.4148
0,60,-1,1.7545,1.7495,0.4533,0.4292
0,61,-1,1.7450,1.7432,0.4718,0.4504
0,62,-1,1.7366,1.7408,0.4511,0.4177
0,63,-1,1.7240,1.7251,0.4514,0.4284
0,64,-1,1.7114,1.7172,0.4584,0.4284
0,65,-1,1.7012,1.7086,0.4825,0.4594
0,66,-1,1.6914,1.6962,0.4830,0.4650
0,67,-1,1.6782,1.6848,0.4964,0.4738
0,68,-1,1.6706,1.6698,0.4972,0.4975
0,69,-1,1.6602,1.6555,0.5118,0.5193
0,70,-1,1.6491,1.6467,0.5098,0.5019
0,71,-1,1.6396,1.6397,0.5188,0.5064
0,72,-1,1.6309,1.6379,0.5168,0.5094
0,73,-1,1.6204,1.6147,0.5205,0.5145
