BEGIN-TRAINING
name,fmnist_fig16a
model,MLP
dataset,fmnist
num_classes,10
algo,cpow-d
num_clients,100
rounds,400
clients_per_round,3
localE,100
bs,64
lr,0.0005
decay,[150, 300]
alpha,2
NIID,True
powd,15
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig16a.json
device,cpu
key,cpowd_15
plot_linecolor,c_t(0)
plot_linestyle,--
out_fname,./logs/fmnist_fig16a/lr0.0005_bs64_cp100_a2.00_e12345_r0_n0100_f0.03/cpow-d_rr0.10_dr0.75_p0015_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.2816,2.2822,0.1640,0.1628
0,1,-1,2.2536,2.2529,0.2094,0.2144
0,2,-1,2.2293,2.2275,0.2194,0.2248
0,3,-1,2.1999,2.1999,0.2973,0.2858
0,4,-1,2.1684,2.1709,0.3090,0.3040
0,5,-1,2.1426,2.1497,0.2938,0.2871
0,6,-1,2.1130,2.1200,0.3181,0.3046
0,7,-1,2.0768,2.0862,0.3136,0.3073
0,8,-1,2.0405,2.0462,0.3492,0.3336
0,9,-1,2.0185,2.0239,0.3838,0.3436
0,10,-1,1.9923,1.9968,0.3792,0.3584
0,11,-1,1.9502,1.9495,0.3901,0.3827
0,12,-1,1.9162,1.9176,0.4068,0.3926
0,13,-1,1.8830,1.8861,0.4555,0.4429
0,14,-1,1.8547,1.8601,0.4390,0.4283
0,15,-1,1.8250,1.8217,0.4598,0.4499
0,16,-1,1.7859,1.7827,0.4596,0.4599
0,17,-1,1.7484,1.7549,0.4483,0.4421
0,18,-1,1.7187,1.7129,0.4862,0.4945
0,19,-1,1.6828,1.6812,0.5016,0.5110
0,20,-1,1.6474,1.6440,0.5406,0.5568
0,21,-1,1.6120,1.6115,0.4989,0.5221
0,22,-1,1.5806,1.5874,0.5411,0.5394
0,23,-1,1.5423,1.5451,0.5347,0.5315
0,24,-1,1.5107,1.5110,0.5561,0.5604
0,25,-1,1.4840,1.4967,0.5698,0.5654
0,26,-1,1.4648,1.4612,0.5910,0.6009
0,27,-1,1.4385,1.4217,0.6176,0.6408
0,28,-1,1.4122,1.4167,0.5686,0.5780
0,29,-1,1.3870,1.3822,0.5785,0.6082
0,30,-1,1.3614,1.3796,0.6201,0.6370
0,31,-1,1.3377,1.3401,0.6017,0.6173
0,32,-1,1.3129,1.3013,0.6048,0.6062
0,33,-1,1.2941,1.2959,0.6209,0.6270
0,34,-1,1.2769,1.2825,0.6064,0.6071
0,35,-1,1.2546,1.2532,0.6151,0.6313
0,36,-1,1.2358,1.2371,0.6238,0.6308
0,37,-1,1.2305,1.2349,0.5874,0.5920
0,38,-1,1.2195,1.2231,0.6066,0.6074
0,39,-1,1.1940,1.1904,0.6424,0.6420
0,40,-1,1.1778,1.1741,0.6424,0.6418
0,41,-1,1.1543,1.1592,0.6601,0.6589
0,42,-1,1.1442,1.1388,0.6563,0.6591
0,43,-1,1.1342,1.1260,0.6662,0.6792
0,44,-1,1.1206,1.1151,0.6516,0.6581
0,45,-1,1.1175,1.1102,0.6471,0.6732
0,46,-1,1.1042,1.1102,0.6760,0.6714
0,47,-1,1.0940,1.0936,0.6738,0.6726
0,48,-1,1.0851,1.0685,0.6615,0.6748
0,49,-1,1.0652,1.0536,0.6884,0.7052
0,50,-1,1.0639,1.0703,0.6689,0.6757
0,51,-1,1.0513,1.0479,0.6935,0.7111
0,52,-1,1.0388,1.0277,0.6878,0.6901
0,53,-1,1.0251,1.0269,0.6623,0.6550
0,54,-1,1.0189,1.0166,0.6559,0.6765
0,55,-1,1.0137,1.0340,0.6498,0.6377
