BEGIN-TRAINING
name,fmnist_fig16a
model,MLP
dataset,fmnist
num_classes,10
algo,rpow-d
num_clients,100
rounds,400
clients_per_round,3
localE,100
bs,64
lr,0.0005
decay,[150, 300]
alpha,2
NIID,True
powd,50
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig16a.json
device,cpu
key,rpowd_50
plot_linecolor,c_t(2)
plot_linestyle,:
out_fname,./logs/fmnist_fig16a/lr0.0005_bs64_cp100_a2.00_e12345_r0_n0100_f0.03/rpow-d_rr0.10_dr0.75_p0050_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.2816,2.2819,0.1640,0.1631
0,1,-1,2.2493,2.2492,0.2559,0.2574
0,2,-1,2.2237,2.2236,0.2713,0.2738
0,3,-1,2.1983,2.1982,0.2885,0.2910
0,4,-1,2.1727,2.1722,0.2829,0.2836
0,5,-1,2.1409,2.1401,0.3160,0.3166
0,6,-1,2.1131,2.1119,0.3536,0.3520
0,7,-1,2.0850,2.0837,0.3711,0.3697
0,8,-1,2.0450,2.0435,0.3468,0.3459
0,9,-1,2.0131,2.0114,0.3842,0.3835
0,10,-1,1.9806,1.9785,0.3875,0.3892
0,11,-1,1.9347,1.9320,0.4118,0.4116
0,12,-1,1.9071,1.9046,0.3905,0.3885
0,13,-1,1.8827,1.8798,0.4275,0.4305
0,14,-1,1.8450,1.8417,0.4420,0.4442
0,15,-1,1.8173,1.8137,0.4177,0.4203
0,16,-1,1.7670,1.7634,0.4481,0.4513
0,17,-1,1.7358,1.7319,0.4276,0.4290
0,18,-1,1.7082,1.7037,0.4704,0.4734
0,19,-1,1.6695,1.6652,0.4723,0.4765
0,20,-1,1.6340,1.6292,0.4866,0.4909
0,21,-1,1.6108,1.6055,0.5228,0.5282
0,22,-1,1.5825,1.5774,0.5381,0.5412
0,23,-1,1.5545,1.5488,0.5636,0.5669
0,24,-1,1.5188,1.5129,0.5784,0.5846
0,25,-1,1.4890,1.4828,0.5831,0.5907
0,26,-1,1.4689,1.4625,0.6168,0.6222
0,27,-1,1.4397,1.4330,0.6099,0.6174
0,28,-1,1.4036,1.3968,0.6037,0.6132
0,29,-1,1.3835,1.3769,0.5999,0.6021
0,30,-1,1.3563,1.3492,0.6003,0.6078
0,31,-1,1.3373,1.3300,0.6011,0.6101
0,32,-1,1.3181,1.3102,0.5925,0.5987
0,33,-1,1.2867,1.2788,0.6346,0.6445
0,34,-1,1.2697,1.2624,0.6200,0.6265
0,35,-1,1.2525,1.2447,0.6212,0.6282
0,36,-1,1.2352,1.2273,0.6094,0.6144
0,37,-1,1.2328,1.2244,0.6037,0.6128
0,38,-1,1.1978,1.1896,0.6184,0.6255
0,39,-1,1.1861,1.1775,0.6374,0.6407
0,40,-1,1.1678,1.1585,0.6387,0.6479
0,41,-1,1.1502,1.1415,0.6375,0.6443
0,42,-1,1.1328,1.1235,0.6460,0.6563
0,43,-1,1.1339,1.1244,0.6372,0.6427
