BEGIN-TRAINING
name,fmnist_fig15b
model,MLP
dataset,fmnist
num_classes,10
algo,pow-d
num_clients,100
rounds,400
clients_per_round,3
localE,100
bs,64
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,6
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig15b.json
device,cpu
key,powd_6
plot_linecolor,c_t(3)
plot_linestyle,-.
out_fname,./logs/fmnist_fig15b/lr0.0005_bs64_cp100_a0.30_e12345_r0_n0100_f0.03/pow-d_rr0.10_dr0.75_p0006_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.2953,2.2955,0.1126,0.1124
0,1,-1,2.2656,2.2658,0.1753,0.1709
0,2,-1,2.2224,2.2217,0.2747,0.2772
0,3,-1,2.2070,2.2072,0.3075,0.3099
0,4,-1,2.1707,2.1703,0.3386,0.3442
0,5,-1,2.1480,2.1479,0.3539,0.3547
0,6,-1,2.1204,2.1200,0.4031,0.4035
0,7,-1,2.0835,2.0828,0.4533,0.4538
0,8,-1,2.0559,2.0545,0.4646,0.4710
0,9,-1,2.0219,2.0204,0.5287,0.5364
0,10,-1,1.9895,1.9874,0.5202,0.5201
0,11,-1,1.9989,1.9975,0.3239,0.3231
0,12,-1,1.9789,1.9770,0.3647,0.3714
0,13,-1,1.9279,1.9248,0.3660,0.3708
0,14,-1,1.8868,1.8840,0.4352,0.4367
0,15,-1,1.8286,1.8264,0.4918,0.4922
0,16,-1,1.7868,1.7839,0.5239,0.5308
0,17,-1,1.7429,1.7399,0.5981,0.6042
0,18,-1,1.7126,1.7085,0.5669,0.5736
0,19,-1,1.7025,1.6986,0.5027,0.5131
0,20,-1,1.6714,1.6666,0.5468,0.5528
0,21,-1,1.6455,1.6376,0.6047,0.6165
0,22,-1,1.5983,1.5916,0.5504,0.5576
0,23,-1,1.5571,1.5521,0.6056,0.6105
0,24,-1,1.5412,1.5332,0.5939,0.5993
0,25,-1,1.4723,1.4659,0.6439,0.6554
0,26,-1,1.6516,1.6413,0.4546,0.4598
0,27,-1,1.5002,1.4910,0.5347,0.5458
0,28,-1,1.4456,1.4395,0.5833,0.5960
0,29,-1,1.4130,1.4062,0.5698,0.5753
0,30,-1,1.3828,1.3729,0.6621,0.6729
0,31,-1,1.3492,1.3397,0.6451,0.6536
0,32,-1,1.3525,1.3438,0.6189,0.6343
0,33,-1,1.3269,1.3181,0.6097,0.6239
0,34,-1,1.3219,1.3125,0.6219,0.6313
0,35,-1,1.3374,1.3304,0.5785,0.5869
0,36,-1,1.3137,1.3029,0.6028,0.6095
0,37,-1,1.2266,1.2166,0.6776,0.6847
0,38,-1,1.2260,1.2178,0.6748,0.6835
0,39,-1,1.3842,1.3717,0.5548,0.5652
0,40,-1,1.2340,1.2243,0.6290,0.6390
0,41,-1,1.2156,1.2076,0.6405,0.6455
0,42,-1,1.1733,1.1624,0.6395,0.6505
0,43,-1,1.1618,1.1503,0.6344,0.6497
0,44,-1,1.1544,1.1421,0.6621,0.6743
0,45,-1,1.2926,1.2770,0.5288,0.5370
0,46,-1,1.2604,1.2443,0.5461,0.5550
0,47,-1,1.1291,1.1151,0.6606,0.6717
0,48,-1,1.1487,1.1368,0.5953,0.6028
0,49,-1,1.0760,1.0648,0.6991,0.7093
0,50,-1,1.0800,1.0675,0.6657,0.6699
0,51,-1,1.0901,1.0783,0.6584,0.6661
0,52,-1,1.1144,1.1017,0.5978,0.6106
0,53,-1,1.1589,1.1436,0.5742,0.5884
