BEGIN-TRAINING
name,fmnist_fig15b
model,MLP
dataset,fmnist
num_classes,10
algo,pow-d
num_clients,100
rounds,400
clients_per_round,3
localE,100
bs,64
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,9
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig15b.json
device,cpu
key,powd_9
plot_linecolor,c_t(0)
plot_linestyle,--
out_fname,./logs/fmnist_fig15b/lr0.0005_bs64_cp100_a0.30_e12345_r0_n0100_f0.03/pow-d_rr0.10_dr0.75_p0009_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.2953,2.2955,0.1126,0.1124
0,1,-1,2.2626,2.2624,0.1331,0.1329
0,2,-1,2.2393,2.2395,0.2394,0.2377
0,3,-1,2.2162,2.2162,0.3304,0.3302
0,4,-1,2.1781,2.1780,0.2998,0.3012
0,5,-1,2.1530,2.1525,0.4023,0.4033
0,6,-1,2.1322,2.1312,0.4413,0.4394
0,7,-1,2.0968,2.0964,0.3604,0.3607
0,8,-1,2.0786,2.0774,0.3466,0.3519
0,9,-1,2.0525,2.0506,0.3801,0.3958
0,10,-1,2.0067,2.0056,0.4643,0.4668
0,11,-1,1.9708,1.9695,0.4725,0.4805
0,12,-1,1.9625,1.9608,0.3493,0.3482
0,13,-1,1.9177,1.9155,0.4766,0.4807
0,14,-1,1.9110,1.9064,0.4827,0.4827
0,15,-1,1.8237,1.8206,0.5987,0.6148
0,16,-1,1.8157,1.8131,0.4770,0.4823
0,17,-1,1.8075,1.8020,0.4384,0.4410
0,18,-1,1.7705,1.7660,0.4386,0.4425
0,19,-1,1.7010,1.6970,0.5356,0.5399
0,20,-1,1.6544,1.6489,0.6034,0.6149
0,21,-1,1.6194,1.6140,0.5749,0.5817
0,22,-1,1.7393,1.7343,0.3881,0.3904
0,23,-1,1.5996,1.5926,0.5058,0.5081
0,24,-1,1.5686,1.5630,0.5846,0.5964
0,25,-1,1.5115,1.5055,0.6737,0.6832
0,26,-1,1.5361,1.5295,0.5336,0.5427
0,27,-1,1.4722,1.4648,0.5132,0.5166
0,28,-1,1.4058,1.3991,0.6134,0.6242
0,29,-1,1.4109,1.4053,0.5494,0.5514
0,30,-1,1.5334,1.5241,0.4426,0.4500
0,31,-1,1.4129,1.4041,0.5247,0.5348
0,32,-1,1.4211,1.4129,0.5984,0.6104
0,33,-1,1.3945,1.3846,0.5995,0.6063
0,34,-1,1.4836,1.4735,0.4765,0.4872
0,35,-1,1.3545,1.3453,0.5606,0.5733
0,36,-1,1.3324,1.3231,0.5117,0.5252
0,37,-1,1.2695,1.2598,0.6338,0.6452
0,38,-1,1.3890,1.3783,0.5099,0.5215
0,39,-1,1.2582,1.2476,0.5909,0.6036
0,40,-1,1.2082,1.1972,0.6798,0.6890
0,41,-1,1.2086,1.1991,0.6243,0.6329
0,42,-1,1.2845,1.2750,0.5230,0.5339
0,43,-1,1.3041,1.2939,0.5386,0.5367
0,44,-1,1.2139,1.2026,0.5961,0.6015
0,45,-1,1.2133,1.2051,0.5472,0.5499
0,46,-1,1.2225,1.2109,0.4865,0.4955
0,47,-1,1.2410,1.2289,0.5406,0.5520
0,48,-1,1.0892,1.0783,0.7081,0.7149
0,49,-1,1.2323,1.2183,0.5976,0.6066
0,50,-1,1.1312,1.1196,0.6119,0.6184
0,51,-1,1.1084,1.0942,0.6339,0.6478
0,52,-1,1.1859,1.1705,0.6255,0.6339
0,53,-1,1.1199,1.1060,0.6296,0.6392
0,54,-1,1.0505,1.0393,0.6949,0.7021
0,55,-1,1.1040,1.0895,0.6239,0.6361
0,56,-1,1.1087,1.0982,0.5979,0.6081
0,57,-1,1.0484,1.0358,0.6600,0.6745
0,58,-1,1.0579,1.0441,0.6465,0.6611
0,59,-1,1.1028,1.0884,0.5959,0.5998
0,60,-1,1.0825,1.0682,0.6181,0.6322
0,61,-1,0.9882,0.9734,0.7008,0.7171
0,62,-1,1.1371,1.1196,0.5566,0.5659
0,63,-1,1.0294,1.0129,0.6742,0.6844
0,64,-1,1.1572,1.1379,0.5627,0.5706
0,65,-1,1.0564,1.0412,0.6681,0.6774
0,66,-1,1.0025,0.9908,0.6642,0.6755
0,67,-1,1.0155,0.9984,0.6721,0.6894
0,68,-1,1.0230,1.0040,0.6545,0.6635
0,69,-1,0.9884,0.9721,0.6501,0.6625
0,70,-1,1.0208,1.0015,0.6328,0.6507
0,71,-1,1.0801,1.0606,0.6464,0.6561
0,72,-1,0.9416,0.9289,0.7070,0.7166
0,73,-1,1.2728,1.2502,0.5362,0.5417
0,74,-1,1.0307,1.0144,0.6236,0.6339
0,75,-1,1.1202,1.0988,0.5824,0.5901
0,76,-1,0.9792,0.9625,0.6491,0.6617
0,77,-1,1.0423,1.0196,0.6518,0.6605
0,78,-1,0.9929,0.9771,0.6562,0.6709
0,79,-1,0.9692,0.9481,0.6708,0.6875
0,80,-1,1.0322,1.0111,0.6220,0.6306
0,81,-1,1.0077,0.9870,0.6685,0.6789
0,82,-1,0.9385,0.9217,0.6834,0.6921
0,83,-1,0.9080,0.8901,0.6835,0.6978
0,84,-1,0.9773,0.9563,0.6833,0.6954
0,85,-1,1.0890,1.0658,0.6065,0.6141
0,86,-1,1.0372,1.0159,0.6609,0.6714
0,87,-1,1.2952,1.2668,0.5376,0.5402
0,88,-1,0.9130,0.8931,0.6972,0.7069
0,89,-1,1.0267,1.0045,0.5774,0.5946
0,90,-1,1.0334,1.0152,0.6114,0.6240
0,91,-1,1.0252,1.0008,0.6042,0.6176
0,92,-1,0.9753,0.9566,0.6325,0.6455
0,93,-1,0.9589,0.9381,0.6524,0.6638
0,94,-1,0.9838,0.9652,0.6340,0.6469
0,95,-1,0.8739,0.8581,0.6979,0.7087
0,96,-1,0.9295,0.9094,0.6749,0.6817
0,97,-1,0.9288,0.9101,0.6644,0.6756
0,98,-1,1.0319,1.0120,0.6216,0.6352
0,99,-1,0.8889,0.8669,0.6914,0.7040
0,100,-1,0.8578,0.8375,0.7194,0.7322
0,101,-1,0.8871,0.8656,0.7015,0.7163
0,102,-1,0.9314,0.9150,0.6395,0.6511
0,103,-1,0.9245,0.9056,0.6636,0.6728
0,104,-1,0.8678,0.8497,0.7074,0.7223
0,105,-1,0.9381,0.9177,0.6498,0.6622
0,106,-1,0.8666,0.8477,0.6915,0.7031
0,107,-1,0.8687,0.8526,0.7076,0.7183
0,108,-1,0.9525,0.9347,0.5947,0.6076
0,109,-1,0.9116,0.8930,0.6532,0.6679
0,110,-1,0.9974,0.9724,0.6130,0.6224
0,111,-1,0.8744,0.8527,0.6841,0.6965
0,112,-1,0.8434,0.8258,0.7056,0.7194
0,113,-1,0.8248,0.8090,0.7271,0.7373
0,114,-1,0.8092,0.7913,0.7237,0.7372
0,115,-1,0.8147,0.7968,0.6989,0.7113
0,116,-1,0.7914,0.7742,0.7414,0.7492
0,117,-1,0.8641,0.8457,0.6758,0.6878
0,118,-1,0.9707,0.9457,0.6138,0.6262
0,119,-1,0.8649,0.8479,0.6675,0.6796
0,120,-1,0.8597,0.8381,0.6896,0.6987
0,121,-1,0.8190,0.8018,0.7228,0.7339
0,122,-1,0.8048,0.7883,0.7187,0.7317
0,123,-1,1.0611,1.0346,0.5921,0.5979
0,124,-1,0.8040,0.7890,0.7244,0.7366
0,125,-1,1.1789,1.1513,0.5703,0.5757
0,126,-1,0.7680,0.7516,0.7470,0.7570
0,127,-1,0.8340,0.8154,0.6908,0.7013
0,128,-1,0.9092,0.8886,0.6583,0.6668
0,129,-1,0.8157,0.7937,0.7036,0.7149
0,130,-1,0.9011,0.8799,0.6746,0.6863
0,131,-1,0.8555,0.8353,0.6935,0.7061
0,132,-1,1.0932,1.0702,0.6494,0.6568
0,133,-1,0.8740,0.8488,0.6856,0.6951
0,134,-1,0.9186,0.8949,0.6602,0.6680
0,135,-1,0.9365,0.9125,0.6597,0.6702
0,136,-1,0.9406,0.9175,0.6023,0.6119
0,137,-1,0.8828,0.8582,0.6392,0.6564
0,138,-1,0.7964,0.7784,0.7270,0.7382
0,139,-1,0.7996,0.7839,0.7306,0.7395
0,140,-1,0.9656,0.9398,0.6380,0.6475
0,141,-1,0.8402,0.8192,0.6898,0.6997
0,142,-1,0.8199,0.8019,0.7011,0.7116
0,143,-1,0.8130,0.7937,0.7050,0.7120
0,144,-1,0.8055,0.7832,0.7089,0.7249
