BEGIN-TRAINING
name,fmnist_fig4a
model,MLP
dataset,fmnist
num_classes,10
algo,pow-d
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,64
lr,0.0005
decay,[150, 300]
alpha,2
NIID,True
powd,6
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig4a.json
device,cpu
key,powd_6
plot_linecolor,c_t(3)
plot_linestyle,-.
out_fname,./logs/fmnist_fig4a/lr0.0005_bs64_cp30_a2.00_e12345_r0_n0100_f0.03/pow-d_rr0.10_dr0.75_p0006_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,0,-1,2.3013,2.3015,0.1463,0.1442
0,1,-1,2.2920,2.2920,0.1522,0.1529
0,2,-1,2.2829,2.2829,0.1575,0.1560
0,3,-1,2.2748,2.2747,0.1571,0.1560
0,4,-1,2.2665,2.2663,0.1610,0.1587
0,5,-1,2.2587,2.2583,0.1804,0.1794
0,6,-1,2.2512,2.2508,0.1884,0.1880
0,7,-1,2.2440,2.2434,0.1955,0.1965
0,8,-1,2.2373,2.2367,0.2124,0.2149
0,9,-1,2.2293,2.2288,0.2232,0.2250
0,10,-1,2.2229,2.2223,0.2299,0.2331
0,11,-1,2.2170,2.2164,0.2281,0.2335
0,12,-1,2.2094,2.2088,0.2607,0.2633
0,13,-1,2.2015,2.2009,0.2840,0.2884
0,14,-1,2.1949,2.1942,0.2930,0.2965
0,15,-1,2.1881,2.1874,0.2986,0.3021
0,16,-1,2.1823,2.1816,0.3024,0.3035
0,17,-1,2.1749,2.1741,0.3166,0.3177
0,18,-1,2.1683,2.1675,0.3150,0.3164
0,19,-1,2.1618,2.1611,0.3270,0.3265
0,20,-1,2.1560,2.1554,0.3242,0.3268
0,21,-1,2.1493,2.1486,0.3334,0.3363
0,22,-1,2.1424,2.1416,0.3436,0.3477
0,23,-1,2.1353,2.1346,0.3483,0.3498
0,24,-1,2.1280,2.1273,0.3504,0.3522
0,25,-1,2.1206,2.1195,0.3770,0.3789
0,26,-1,2.1121,2.1109,0.3864,0.3872
0,27,-1,2.1045,2.1035,0.3849,0.3873
0,28,-1,2.0950,2.0940,0.4033,0.4028
0,29,-1,2.0864,2.0851,0.4175,0.4200
0,30,-1,2.0776,2.0763,0.4312,0.4338
0,31,-1,2.0693,2.0681,0.4230,0.4266
0,32,-1,2.0624,2.0611,0.4476,0.4521
0,33,-1,2.0526,2.0511,0.4687,0.4738
0,34,-1,2.0439,2.0423,0.4707,0.4757
0,35,-1,2.0371,2.0356,0.4686,0.4725
0,36,-1,2.0292,2.0276,0.4822,0.4850
0,37,-1,2.0214,2.0197,0.5020,0.5016
0,38,-1,2.0126,2.0110,0.4985,0.4986
0,39,-1,2.0047,2.0031,0.5040,0.5025
0,40,-1,1.9940,1.9922,0.5243,0.5256
0,41,-1,1.9845,1.9824,0.5440,0.5430
0,42,-1,1.9757,1.9736,0.5400,0.5418
0,43,-1,1.9643,1.9622,0.5530,0.5519
0,44,-1,1.9548,1.9527,0.5398,0.5430
0,45,-1,1.9465,1.9444,0.5495,0.5531
0,46,-1,1.9367,1.9345,0.5660,0.5681
0,47,-1,1.9271,1.9248,0.5780,0.5821
0,48,-1,1.9177,1.9152,0.5870,0.5904
0,49,-1,1.9086,1.9063,0.5967,0.6002
0,50,-1,1.8988,1.8964,0.5918,0.5961
0,51,-1,1.8894,1.8869,0.6004,0.6043
0,52,-1,1.8789,1.8763,0.5926,0.5994
0,53,-1,1.8675,1.8647,0.5781,0.5810
0,54,-1,1.8540,1.8511,0.5919,0.5981
